region_id,brickname,ra,dec,area_deg2,n_gal,n_lrg_v1_pure_massive,n_lrg_v2_baseline_dr10,n_lrg_v3_color_relaxed,n_lrg_v4_mag_relaxed,n_lrg_v5_very_relaxed
1876,3315m687,331.596958174905,-68.75,0.0620140638201198,5772,14,37,118,256,434
1877,3315p250,331.5137614678899,25.0,0.0623605780793448,2244,12,30,128,271,433
1877,3317p250,331.7889908256881,25.0,0.0623605780792641,2455,17,36,116,252,425
1878,3316m005,331.625,-0.5,0.062497570613761,5139,25,44,123,265,477
1879,3317p120,331.7872340425532,12.0,0.0624349037102856,2710,15,32,100,200,367
1879,3318p117,331.8271954674221,11.75,0.0624036987429066,2569,28,45,118,227,383
1880,3317p180,331.7930029154519,18.0,0.0623870397712871,2005,16,31,84,209,365
1881,3321m705,332.1074380165289,-70.5,0.0620714741715111,4051,10,19,102,268,465
1882,3321p130,332.1794871794872,13.0,0.062459569989937,2974,12,29,108,233,422
1883,3322p125,332.2585227272727,12.5,0.0624052350415139,2145,15,22,96,203,346
1884,3323p115,332.3371104815864,11.5,0.0624597404068512,2471,11,21,96,211,377
1884,3325p117,332.5920679886685,11.75,0.0624036987428816,2306,12,25,108,230,370
1885,3324p220,332.4215246636771,22.0,0.0623665775149638,2215,11,23,73,183,328
1886,3328p250,332.8899082568807,25.0,0.0623605780793333,1826,10,16,81,168,327
1887,3329m110,332.9237288135593,-11.0,0.0623915087763651,5108,12,17,106,256,436
1888,3330m050,333.050139275766,-5.0,0.0624355513267523,3247,11,21,120,287,484
1889,3330p145,333.0515759312321,14.5,0.0624163456400042,2324,38,64,118,211,385
1890,3331p237,333.1363636363636,23.75,0.0624075513427163,2219,13,28,93,188,353
1891,3331p260,333.1944444444445,26.0,0.0624162037020466,2276,12,22,112,232,379
1892,3335m045,333.5515320334262,-4.5,0.0624808418254643,3220,19,35,136,326,621
1893,3336p000,333.625,0.0,0.0624999504203497,4071,11,16,72,141,280
1894,3339m805,333.9669421487603,-80.5,0.0613812923303187,1986,24,42,92,177,272
1895,3341p277,334.1849529780564,27.75,0.0624207086114903,2485,18,33,122,262,452
1895,3344p280,334.4270015698587,28.0,0.0623745842382787,2275,12,19,112,241,396
1896,3343p052,334.3036211699164,5.25,0.0624111228318672,2907,14,30,143,295,486
1897,3343p270,334.3856920684293,27.0,0.062356550205166,2020,10,24,80,187,328
1898,3344m637,334.40625,-63.75,0.0621967977228812,4187,16,26,89,192,353
1899,3345m802,334.5967741935484,-80.25,0.061457432482889,2239,16,25,98,186,326
1900,3346p027,334.625,2.75,0.0624279746327557,2855,14,27,94,197,358
1901,3348m600,334.8895027624309,-60.0,0.0621546468268578,4813,10,23,85,227,428
1902,3348m847,334.8529411764706,-84.75,0.0605524937277769,2730,14,36,100,211,377
1903,3352p270,335.2255054432349,27.0,0.0623565502051093,1964,17,39,125,232,399
1904,3353m125,335.3267045454546,-12.5,0.0624052350415263,2396,17,39,109,239,390
1905,3353m607,335.3389830508474,-60.75,0.0621128204092558,4204,11,15,76,156,264
1906,3354m075,335.4545454545454,-7.5,0.0623985781396564,2787,16,33,122,272,478
1906,3354m077,335.4201680672269,-7.75,0.0624494818083124,2918,17,36,107,212,387
1907,3354m805,335.4545454545454,-80.5,0.0613812923303166,1799,42,63,146,257,391
1908,3354p137,335.4428571428571,13.75,0.0624433692389653,3051,12,26,101,240,396
1909,3355m457,335.5357142857143,-45.75,0.0623026702055745,3683,11,27,110,234,392
1909,3357m460,335.796812749004,-46.0,0.0622701232533603,2186,17,33,84,191,331
1909,3358m457,335.8928571428572,-45.75,0.0623026702055923,4189,17,27,113,211,344
1910,3355m637,335.53125,-63.75,0.0621967977228812,4256,11,17,115,226,369
1911,3355m750,335.5851063829787,-75.0,0.0619513180343726,3551,21,46,115,266,466
1912,3356m610,335.6410256410256,-61.0,0.062155030212727,4581,14,23,86,173,319
1913,3357p062,335.7402234636871,6.25,0.0624755582888711,4516,12,26,88,201,360
1914,3358m347,335.8684654300168,-34.75,0.0623508986117738,1967,11,19,84,186,333
1915,3358p305,335.8360128617363,30.5,0.062336465372996,2017,15,26,118,234,388
1916,3359m845,335.9154929577465,-84.5,0.0607472597460627,2719,20,38,78,156,268
1917,3359p312,335.9319286871961,31.25,0.0623517077183394,1967,30,58,162,299,457
1918,3360m132,336.0256410256411,-13.25,0.0623960568143349,2772,11,28,119,266,463
1918,3362m132,336.2820512820513,-13.25,0.0623960568143349,2622,10,21,94,209,369
1919,3361m112,336.1951909476662,-11.25,0.0624261705894394,2534,13,20,78,171,330
1920,3362m497,336.2955032119914,-49.75,0.0622602912612832,4711,16,33,137,312,552
1921,3364m452,336.483300589391,-45.25,0.0622409380531665,5121,12,32,105,207,367
1922,3364p305,336.4147909967846,30.5,0.062336465372985,2262,62,106,191,357,531
1923,3365m485,336.5135699373695,-48.5,0.0622502683004919,5876,56,91,208,378,618
1924,3366m497,336.6809421841542,-49.75,0.0622602912612997,4445,10,23,103,224,405
1925,3368m735,336.8446601941748,-73.5,0.0620421377334036,4055,10,21,131,262,448
1926,3369m867,336.9767441860465,-86.75,0.0593296143388223,2934,11,18,96,199,334
1927,3372p267,337.22049689441,26.75,0.0623975474790749,2216,11,20,130,294,468
1928,3372p277,337.2884012539185,27.75,0.0624207086115129,2491,13,31,120,262,454
1929,3373m090,337.373595505618,-9.0,0.0624240731305364,2630,19,30,115,226,365
1930,3373p090,337.373595505618,9.0,0.0624240731305364,2403,13,26,117,230,391
1930,3373p092,337.3417721518987,9.25,0.0624680749114757,2199,17,28,74,177,324
1931,3374m437,337.4137931034483,-43.75,0.0622727059505585,1205,25,43,90,154,254
1932,3375p130,337.5641025641025,13.0,0.0624595699898626,2645,17,44,112,270,448
1932,3375p132,337.5641025641025,13.25,0.0623960568142977,2845,15,26,127,273,461
1933,3376m782,337.6510067114094,-78.25,0.0615024935022691,2258,15,32,120,259,448
1934,3376p120,337.6595744680851,12.0,0.0624349037102981,2612,13,35,113,221,389
1935,3377p285,337.7129337539432,28.5,0.06237655946112,2119,16,36,109,246,421
1936,3378m807,337.8813559322034,-80.75,0.0613000823227926,3301,18,33,144,312,508
1937,3380m620,338.0294117647059,-62.0,0.0621358928425738,2406,17,32,88,190,305
1938,3380p157,338.0835734870317,15.75,0.062406990321779,1662,11,23,79,178,310
1939,3380p307,338.0806451612903,30.75,0.0623762223210266,2115,14,32,140,278,453
1939,3380p310,338.0097087378641,31.0,0.0624150451990263,2251,10,17,87,214,355
1940,3381m007,338.125,-0.75,0.0624945958979855,5017,14,26,145,294,497
1941,3381p025,338.125,2.5,0.0624404643164174,3126,10,21,78,179,321
1942,3383p012,338.375,1.25,0.0624850771246426,6933,12,31,102,233,434
1943,3384p245,338.4603658536585,24.5,0.0624210742473185,2582,87,152,237,450,734
1944,3385m620,338.5588235294118,-62.0,0.0621358928425678,3490,12,26,93,209,354
1945,3386p265,338.6842105263158,26.5,0.0623405794509418,2345,11,15,88,202,363
1946,3388p202,338.8626292466765,20.25,0.0623612653257607,2016,11,22,122,259,401
1947,3389m500,338.9032258064516,-50.0,0.062205203204457,4775,10,27,128,273,466
1948,3389p295,338.9331210191083,29.5,0.0623662026240703,2363,11,21,99,198,352
1949,3390m052,339.066852367688,-5.25,0.0624111228318418,3046,16,32,111,254,440
1950,3391m127,339.1322901849218,-12.75,0.0624329581874371,2636,10,14,99,233,413
1951,3391m650,339.1176470588235,-65.0,0.0621496950718518,3968,13,26,100,203,376
1952,3391p132,339.1025641025641,13.25,0.0623960568143597,2190,10,24,92,206,351
1953,3395p035,339.5966620305981,3.5,0.0624701394968036,1961,11,23,87,193,321
1954,3396p092,339.620253164557,9.25,0.0624680749114632,2538,14,23,100,222,392
1955,3397m650,339.7058823529412,-65.0,0.062149695071841,4304,13,25,89,227,392
1956,3398m512,339.8893805309734,-51.25,0.0623153404966498,4796,13,20,91,229,406
1957,3402m512,340.287610619469,-51.25,0.062315340496618,5024,12,34,122,251,445
1958,3402p267,340.2950310559006,26.75,0.0623975474790749,2321,12,21,88,192,317
1959,3403m575,340.3341902313625,-57.5,0.0621554323790196,4248,13,21,69,190,352
1960,3403p212,340.3125,21.25,0.0624111917373971,1981,11,23,87,167,314
1960,3405p212,340.5803571428572,21.25,0.0624111917373496,2114,15,32,97,225,369
1961,3403p292,340.3974562798092,29.25,0.0624201735651654,2961,13,28,147,302,526
1962,3403p310,340.3398058252427,31.0,0.0624150451990372,1773,12,31,99,219,366
1963,3404m122,340.4403409090909,-12.25,0.0624650069691446,2175,12,23,94,196,315
1964,3404p125,340.4403409090909,12.5,0.0624052350415263,2252,11,19,97,196,327
1965,3405m052,340.5710306406685,-5.25,0.0624111228318165,2477,10,29,97,181,312
1966,3405p282,340.5826771653543,28.25,0.0624252783839518,3004,14,25,156,310,522
1966,3408p282,340.8661417322834,28.25,0.0624252783839182,2450,21,33,127,257,425
1966,3406p280,340.6436420722135,28.0,0.0623745842382338,2929,13,29,112,260,448
1967,3407p067,340.768156424581,6.75,0.0624134708282759,2771,13,31,100,196,329
1968,3408m402,340.8892921960073,-40.25,0.0623329108799437,4567,19,30,148,301,508
1969,3408m415,340.8687615526802,-41.5,0.062297561367428,4286,11,21,83,199,362
1970,3408p050,340.8217270194986,5.0,0.0624355513267903,1608,10,21,78,158,278
1971,3408p105,340.8321579689704,10.5,0.0624068205088497,2691,10,19,94,182,331
1972,3408p232,340.8597285067873,23.25,0.0623613448843088,1804,16,41,86,180,336
1973,3408p327,340.8731466227347,32.75,0.0623504539712258,2042,17,37,122,240,396
1974,3409p295,340.9394904458599,29.5,0.0623662026240703,1999,15,23,147,286,435
1974,3411p297,341.1661341853035,29.75,0.0624104084019433,2357,16,32,94,213,387
1975,3410p275,341.015625,27.5,0.062367899732947,2363,15,29,122,211,371
1976,3411m522,341.1060948081264,-52.25,0.0621890648917014,7375,11,17,91,234,388
1977,3411p165,341.1143270622287,16.5,0.0624411777738638,2233,11,22,89,203,396
1978,3411p267,341.1335403726708,26.75,0.0623975474790749,2555,10,36,119,263,496
1979,3413p140,341.3304721030043,14.0,0.0624653405514318,2727,21,42,147,309,546
1980,3415m112,341.5417256011315,-11.25,0.062426170589402,2584,11,35,118,219,401
1981,3415m522,341.5124153498871,-52.25,0.0621890648916858,6215,16,32,101,196,365
1982,3416p252,341.6411042944785,25.25,0.0624240019306718,1980,11,19,72,162,287
1983,3420m890,342.0,-89.0,0.0523571777782017,811,9,16,73,156,254
1984,3421p105,342.1015514809591,10.5,0.0624068205088622,2145,13,22,80,181,308
1985,3421p272,342.1684867394696,27.25,0.0624114502828712,2116,21,42,142,261,429
1985,3421p275,342.140625,27.5,0.062367899732947,2110,11,25,99,200,346
1986,3421p307,342.1451612903226,30.75,0.0623762223210266,2057,11,30,103,215,387
1987,3422p247,342.2748091603053,24.75,0.0623914662654088,2661,14,17,83,199,366
1987,3422p250,342.2477064220183,25.0,0.0623605780792872,2540,18,32,96,194,352
1988,3423m137,342.3857142857143,-13.75,0.0624433692389282,2545,11,22,110,208,340
1989,3427m552,342.7427184466019,-55.25,0.0622568785666718,3963,10,16,60,137,292
1990,3427p182,342.7883211678832,18.25,0.06238894420051,1987,19,42,104,225,368
1990,3428p180,342.8134110787172,18.0,0.062387039771275,2106,11,25,116,235,395
1990,3431p177,343.1004366812227,17.75,0.0623839548558243,2522,15,29,86,217,401
1991,3430m075,343.006993006993,-7.5,0.0623985781397068,2050,10,20,81,189,302
1992,3433p017,343.375,1.75,0.0624707998707686,3653,12,18,88,205,335
1993,3433p040,343.3518776077886,4.0,0.0624344181520074,2723,10,15,98,239,406
1994,3434p087,343.441011235955,8.75,0.0624666189454642,3297,13,24,143,295,526
1994,3434p090,343.441011235955,9.0,0.0624240731305239,3072,23,52,149,292,499
1994,3436p087,343.6938202247191,8.75,0.0624666189454516,2660,12,19,130,250,417
1995,3435m122,343.5085227272727,-12.25,0.0624650069691446,2315,11,23,94,200,361
1996,3436p170,343.6719883889695,17.0,0.0624581710896885,1997,25,40,104,206,359
1997,3436p245,343.6737804878049,24.5,0.062421074247307,2619,15,22,121,252,482
1997,3437p242,343.7234042553192,24.25,0.0623544975888667,2694,10,21,98,235,449
1998,3437p195,343.7205882352941,19.5,0.0623806374255103,1742,19,30,84,195,354
1999,3438m057,343.8075313807531,-5.75,0.0624456733662118,3378,17,28,108,247,422
2000,3440m575,344.0359897172236,-57.5,0.0621554323790196,4408,16,26,111,222,377
2000,3441m572,344.1176470588235,-57.25,0.0622604396424632,4043,13,24,87,166,313
2001,3442p337,344.25,33.75,0.062360171453923,1197,12,29,81,185,313
2002,3443p180,344.3877551020408,18.0,0.0623870397712629,2598,34,64,195,378,610
2003,3445m572,344.5780051150895,-57.25,0.0622604396424563,4354,13,21,93,206,356
2004,3445p215,344.575260804769,21.5,0.0623975519310804,2644,29,50,121,265,444
2005,3450m310,345.0,-31.0,0.0624150451990263,2692,10,19,76,177,338
2006,3450p195,345.0441176470588,19.5,0.0623806374255343,2158,19,32,94,201,329
2007,3451m005,345.125,-0.5,0.0624975706137482,4608,13,21,80,180,340
2008,3451m022,345.125,-2.25,0.0624517652236189,2831,13,23,98,231,421
2009,3451m510,345.1648351648352,-51.0,0.0622404288619162,5160,15,22,121,221,435
2010,3451p030,345.125,3.0,0.0624142964104577,2293,11,27,120,226,387
2011,3452m070,345.2727272727273,-7.0,0.0624678900595771,2435,12,24,88,220,384
2012,3453p325,345.3694581280788,32.5,0.0623195155250119,1741,19,32,93,183,299
2012,3453p327,345.3212520593081,32.75,0.0623504539712365,1615,17,27,114,225,357
2013,3454p147,345.4088952654233,14.75,0.062434767188191,3364,11,23,128,283,446
2014,3454p257,345.4615384615385,25.75,0.062355982487626,2255,10,21,99,201,344
2015,3455m065,345.5446927374302,-6.5,0.0624451089909919,3156,17,24,126,262,449
2016,3457p277,345.7523510971787,27.75,0.0624207086114791,2788,11,25,119,214,347
2017,3458p112,345.8698727015559,11.25,0.062426170589402,3129,11,26,116,273,473
2017,3458p115,345.8498583569405,11.5,0.0624597404068512,2516,12,26,102,238,397
2018,3459p285,345.9463722397476,28.5,0.06237655946112,3697,30,47,161,277,413
2019,3462m540,346.2352941176471,-54.0,0.0622360361665802,4602,12,30,108,233,398
2020,3462p280,346.2951334379906,28.0,0.0623745842382225,2384,14,23,106,174,245
2020,3462p282,346.251968503937,28.25,0.0624252783839182,2613,17,29,139,225,360
2021,3464m790,346.4028776978417,-79.0,0.0617726473422427,3062,10,33,124,252,407
2022,3464p090,346.4747191011236,9.0,0.0624240731305616,1992,10,18,77,161,286
2022,3467p092,346.7088607594937,9.25,0.0624680749115009,2601,15,33,144,271,432
2022,3467p095,346.7088607594937,9.5,0.0624230898191488,2051,17,35,123,219,383
2023,3464p290,346.4500792393027,29.0,0.0623737806651152,2477,11,20,100,248,381
2024,3466p105,346.6713681241185,10.5,0.0624068205088622,2511,80,126,188,335,565
2025,3467p237,346.7727272727273,23.75,0.0624075513427047,2712,14,23,104,234,396
2026,3468p255,346.8663594470046,25.5,0.0623906383653664,3018,33,57,165,315,493
2027,3471m302,347.1428571428572,-30.25,0.0623957735113387,2166,10,20,71,157,272
2028,3473m405,347.3770491803278,-40.5,0.0623283083925731,2687,13,24,88,178,317
2028,3476m407,347.6599634369287,-40.75,0.0623224812691701,3782,11,23,82,171,325
2028,3477m405,347.7049180327869,-40.5,0.0623283083926021,3185,10,22,84,183,358
2029,3474p157,347.4207492795389,15.75,0.062406990321779,1943,12,25,126,238,370
2030,3475p337,347.55,33.75,0.0623601714539018,339,12,27,61,98,142
2031,3477p192,347.7092511013216,19.25,0.0623846875421539,2913,14,33,152,272,416
2032,3478m430,347.8977272727273,-43.0,0.0623312319421912,6449,12,23,86,208,378
2033,3478p050,347.8412256267409,5.0,0.0624355513267776,2248,47,88,214,391,625
2034,3482m095,348.2278481012658,-9.5,0.0624230898191111,2949,11,15,95,228,388
2035,3482p090,348.2443820224719,9.0,0.0624240731305616,2558,19,57,134,289,529
2036,3485m060,348.5774058577406,-6.0,0.0624176426635579,1842,22,34,124,244,365
2037,3486m107,348.6864406779661,-10.75,0.0624438316762341,2846,10,22,118,253,458
2038,3487m572,348.7212276214834,-57.25,0.0622604396424701,4879,10,17,115,242,453
2039,3487m870,348.75,-87.0,0.058877904066942,3003,12,19,93,220,369
2040,3490m077,349.0336134453781,-7.75,0.062449481808325,2440,22,33,124,248,391
2040,3492m077,349.2857142857143,-7.75,0.0624494818082998,1876,38,60,123,253,403
2041,3491p107,349.1949152542373,10.75,0.0624438316762341,2671,44,71,173,308,461
2041,3492p105,349.2101551480959,10.5,0.0624068205088497,2162,18,40,128,263,445
2042,3491p210,349.1679049034175,21.0,0.0624236045557738,2688,10,18,102,240,392
2043,3493m702,349.3469387755102,-70.25,0.0620662867241602,2785,24,43,87,195,347
2044,3494p165,349.4500723589002,16.5,0.0624411777738638,2141,11,16,91,187,362
2045,3497m535,349.7441860465116,-53.5,0.0622488469074827,5787,14,23,125,247,388
2046,3498p262,349.8454404945904,26.25,0.0623790438222307,2145,113,172,252,402,601
2046,3501p262,350.1236476043277,26.25,0.0623790438222307,2671,84,126,203,396,613
2047,3500p090,350.0140449438202,9.0,0.0624240731305364,2163,26,33,106,212,353
2047,3502p090,350.2668539325843,9.0,0.0624240731305113,2401,15,24,77,182,313
2048,3501p230,350.105421686747,23.0,0.0623835625689513,2906,13,29,155,292,457
2049,3501p295,350.1114649681529,29.5,0.0623662026240703,2409,10,21,114,252,423
2050,3502p095,350.253164556962,9.5,0.0624230898191111,2823,14,27,119,278,461
2051,3502p102,350.2256699576869,10.25,0.0624566943109011,2726,12,24,122,259,454
2052,3503m132,350.3846153846154,-13.25,0.062396056814372,2735,12,22,113,243,420
2053,3503p305,350.3054662379421,30.5,0.0623364653729741,1996,19,24,114,220,348
2054,3504p125,350.4119318181818,12.5,0.0624052350415014,2623,10,22,105,210,344
2054,3506p122,350.6676136363636,12.25,0.0624650069691197,2771,14,28,101,219,378
2054,3509p122,350.9232954545454,12.25,0.0624650069691446,2627,11,20,89,210,346
2055,3504p165,350.4920405209841,16.5,0.0624411777738638,2609,15,30,113,237,428
2056,3505p205,350.5333333333334,20.5,0.0624447630806723,2751,14,25,114,265,446
2056,3505p207,350.5192878338279,20.75,0.0624347938487446,2498,12,25,85,175,343
2057,3506p260,350.6944444444445,26.0,0.0624162037020352,1927,16,28,103,208,350
2058,3507m107,350.7203389830509,-10.75,0.0624438316762592,3444,23,49,182,339,571
2059,3508m600,350.8011049723757,-60.0,0.0621546468268706,3733,10,21,78,167,310
2060,3508p002,350.875,0.25,0.0624993554658676,4506,17,29,110,239,425
2061,3509m432,350.9315589353612,-43.25,0.0623130563570261,3928,10,14,84,180,334
2062,3511p037,351.1126564673157,3.75,0.0624528733307918,2502,14,41,93,222,401
2063,3513m690,351.3461538461539,-69.0,0.0620251728336692,3263,14,23,89,195,366
2064,3514m112,351.4710042432815,-11.25,0.0624261705894269,7020,19,45,168,330,575
2065,3516m585,351.6666666666667,-58.5,0.0622021607418264,3848,10,17,80,188,313
2066,3519m130,351.9230769230769,-13.0,0.0624595699898874,4473,11,25,77,217,407
2067,3519p110,351.9915254237288,11.0,0.0623915087763277,3038,13,32,171,332,526
2068,3521m647,352.1359223300971,-64.75,0.062121611871182,4581,16,32,107,215,377
2069,3528m062,352.8351955307263,-6.25,0.0624755582888711,2981,12,23,147,310,539
2070,3530p237,353.0454545454546,23.75,0.0624075513426814,2683,11,21,125,277,426
2070,3530p240,353.0349013657056,24.0,0.0623816585474342,2411,13,23,99,212,361
2071,3531m742,353.1472081218274,-74.25,0.0620041144884561,4027,12,30,111,254,461
2072,3533p225,353.3783783783784,22.5,0.0624242432176639,1779,74,122,227,410,613
2073,3534m450,353.4833659491194,-45.0,0.0622696280069314,4111,11,21,102,209,358
2074,3534p207,353.4569732937686,20.75,0.0624347938487683,2170,18,33,111,210,355
2075,3534p312,353.4359805510535,31.25,0.0623517077182741,2193,23,53,162,309,510
2076,3537m105,353.7799717912553,-10.5,0.0624068205088747,2803,12,20,86,219,398
2077,3538p085,353.8148667601683,8.5,0.062420306516197,2280,27,55,142,281,446
2078,3538p245,353.8262195121951,24.5,0.062421074247307,2238,17,42,137,262,440
2078,3541p245,354.1006097560976,24.5,0.062421074247307,1974,10,24,104,215,343
2079,3539p277,353.9341692789969,27.75,0.0624207086114791,2435,12,21,111,231,377
2080,3540p097,354.0422535211268,9.75,0.0624647710928238,2388,15,23,86,203,361
2081,3541p240,354.1274658573597,24.0,0.0623816585474458,2478,11,18,96,212,366
2082,3544m455,354.4861660079051,-45.5,0.0623337784049399,4075,10,23,131,289,469
